t,x,y,z,yaw
0.0,-0.14999999999999994,0.2598076211353316,0.7,0
0.06060606060606061,-0.18168290614129995,0.23872855215924968,0.7,0
0.12121212121212122,-0.2104424663118963,0.21380825141365892,0.7,0
0.18181818181818182,-0.23581592842283616,0.18544769586618165,0.7,0
0.24242424242424243,-0.257395023970493,0.154103217472022,0.7,0
0.30303030303030304,-0.2748325372296208,0.1202791606219842,0.7,0
0.36363636363636365,-0.2878478920843492,0.08451976705242902,0.7,0
0.42424242424242425,-0.2962316666029183,0.04740041879200509,0.7,0
0.48484848484848486,-0.29984896271495554,0.009518380049420296,0.7,0
0.5454545454545454,-0.2986415767719254,-0.028516812991254654,0.7,0
0.6060606060606061,-0.2926289360656221,-0.06609315983596216,0.7,0
0.6666666666666667,-0.28190778623577256,-0.10260604299770046,0.7,0
0.7272727272727273,-0.26665063459647703,-0.13746795651822308,0.7,0
0.7878787878787878,-0.24710297442894993,-0.17011795915883107,0.7,0
0.8484848484848485,-0.22357933490272644,-0.20003070015488744,0.7,0
0.9090909090909092,-0.19645822018358555,-0.22672487230627744,0.7,0
0.9696969696969697,-0.16617601915983313,-0.24977095639043137,0.7,0
1.0303030303030303,-0.13321998378173242,-0.2687981322874006,0.7,0
1.0909090909090908,-0.09812038899522656,-0.2835002456144005,0.7,0
1.1515151515151516,-0.06144200041955742,-0.29364073386443357,0.7,0
1.2121212121212122,-0.023774987057036637,-0.2990564327855827,0.7,0
1.2727272727272727,0.014274574747122714,-0.2996602017549024,0.7,0
1.3333333333333335,0.05209445330007899,-0.29544232590366243,0.7,0
1.393939393939394,0.08907611259848221,-0.2864706724332222,0.7,0
1.4545454545454546,0.12462450390056581,-0.27288959860635553,0.7,0
1.5151515151515151,0.1581676402831507,-0.2549176289848543,0.7,0
1.5757575757575757,0.1891658001253566,-0.23284393928752714,0.7,0
1.6363636363636365,0.21712021143152085,-0.2070237034446338,0.7,0
1.696969696969697,0.2415810772593175,-0.17787237871639228,0.7,0
1.7575757575757576,0.26215481312093547,-0.14585902083014063,0.7,0
1.8181818181818183,0.2785103799048217,-0.11149873669809841,0.7,0
1.878787878787879,0.2903846104189068,-0.07534439615432406,0.7,0
1.9393939393939394,0.2975864438492386,-0.037977736072124714,0.7,0
2.0,0.3,-7.347880794884119e-17,0.7,0
2.0606060606060606,0.2975864438492386,0.03797773607212457,0.7,0
2.121212121212121,0.29038461041890695,0.07534439615432341,0.7,0
2.1818181818181817,0.27851037990482197,0.11149873669809779,0.7,0
2.2424242424242427,0.2621548131209355,0.14585902083014052,0.7,0
2.303030303030303,0.2415810772593177,0.17787237871639194,0.7,0
2.3636363636363638,0.21712021143152133,0.2070237034446333,0.7,0
2.4242424242424243,0.18916580012535675,0.23284393928752703,0.7,0
2.484848484848485,0.15816764028315083,0.25491762898485426,0.7,0
2.5454545454545454,0.12462450390056617,0.27288959860635537,0.7,0
2.606060606060606,0.08907611259848286,0.286470672433222,0.7,0
2.666666666666667,0.052094453300079134,0.2954423259036624,0.7,0
2.7272727272727275,0.01427457474712286,0.2996602017549024,0.7,0
2.787878787878788,-0.023774987057036224,0.2990564327855827,0.7,0
2.8484848484848486,-0.061442000419557274,0.29364073386443357,0.7,0
2.909090909090909,-0.09812038899522643,0.28350024561440057,0.7,0
2.9696969696969697,-0.13321998378173205,0.26879813228740085,0.7,0
3.0303030303030303,-0.16617601915983277,0.24977095639043156,0.7,0
3.090909090909091,-0.19645822018358516,0.2267248723062778,0.7,0
3.1515151515151514,-0.223579334902726,0.20003070015488794,0.7,0
3.2121212121212124,-0.24710297442894968,0.1701179591588314,0.7,0
3.272727272727273,-0.26665063459647687,0.13746795651822344,0.7,0
3.3333333333333335,-0.2819077862357725,0.10260604299770061,0.7,0
3.393939393939394,-0.29262893606562207,0.06609315983596231,0.7,0
3.4545454545454546,-0.2986415767719253,0.028516812991255067,0.7,0
3.515151515151515,-0.29984896271495554,-0.009518380049419885,0.7,0
3.5757575757575757,-0.2962316666029184,-0.04740041879200443,0.7,0
3.6363636363636367,-0.28784789208434924,-0.08451976705242875,0.7,0
3.6969696969696972,-0.274832537229621,-0.12027916062198382,0.7,0
3.757575757575758,-0.25739502397049335,-0.15410321747202152,0.7,0
3.8181818181818183,-0.23581592842283627,-0.1854476958661815,0.7,0
3.878787878787879,-0.2104424663118965,-0.2138082514136587,0.7,0
3.9393939393939394,-0.18168290614130028,-0.23872855215924943,0.7,0
4.0,-0.15000000000000038,-0.25980762113533135,0.7,0
4.0606060606060606,-0.11590353770793917,-0.27670628823137416,0.7,0
4.121212121212121,-0.07994214410701123,-0.2891526475679824,0.7,0
4.181818181818182,-0.04269445148198591,-0.29694643256427977,0.7,0
4.242424242424242,-0.004759789150442889,-0.2999622383021625,0.7,0
4.303030303030303,0.033251459970302655,-0.2981515393383763,0.7,0
4.363636363636363,0.0707276806528274,-0.2915434704970627,0.7,0
4.424242424242425,0.10706586647756118,-0.28024435807953213,0.7,0
4.484848484848485,0.14168132243180478,-0.2644360090342746,0.7,0
4.545454545454546,0.17401707287135934,-0.24437278561510078,0.7,0
4.606060606060606,0.20355282346713946,-0.22037751259726016,0.7,0
4.666666666666667,0.22981333293569312,-0.19283628290596214,0.7,0
4.7272727272727275,0.252376059849354,-0.16219224523667977,0.7,0
4.787878787878788,0.27087796148598625,-0.12893847362675165,0.7,0
4.848484848484849,0.28502133532228346,-0.09361003370954643,0.7,0
4.909090909090909,0.2945786091788119,-0.05677537330812352,0.7,0
4.96969696969697,0.29939600294156526,-0.01902717589696996,0.7,0
5.03030303030303,0.2993960029415654,0.0190271758969686,0.7,0
5.090909090909091,0.29457860917881207,0.056775373308122705,0.7,0
5.151515151515151,0.28502133532228374,0.09361003370954565,0.7,0
5.212121212121212,0.27087796148598664,0.1289384736267509,0.7,0
5.2727272727272725,0.25237605984935474,0.1621922452366786,0.7,0
5.333333333333334,0.22981333293569367,0.1928362829059615,0.7,0
5.3939393939393945,0.20355282346713965,0.22037751259725996,0.7,0
5.454545454545455,0.17401707287135956,0.24437278561510062,0.7,0
5.515151515151516,0.14168132243180506,0.2644360090342745,0.7,0
5.575757575757576,0.10706586647756194,0.28024435807953185,0.7,0
5.636363636363637,0.07072768065282871,0.29154347049706236,0.7,0
5.696969696969697,0.033251459970303474,0.29815153933837624,0.7,0
5.757575757575758,-0.004759789150442062,0.2999622383021625,0.7,0
5.818181818181818,-0.042694451481985085,0.2969464325642799,0.7,0
5.878787878787879,-0.07994214410700992,0.28915264756798276,0.7,0
5.9393939393939394,-0.1159035377079379,0.2767062882313747,0.7,0
6.0,-0.1499999999999997,0.2598076211353318,0.7,0
